2.4334	1.02207
1.73788	1.02764
1.72102	0.906501
2.42561	1.03604
1.60342	1.05415
1.88697	1.03932
1.77469	0.810735
1.82027	1.0313
1.66191	0.793858
2.19764	0.902654
2.2022	0.971884
2.34944	0.908462
2.06652	0.876843
1.71508	0.853183
2.03678	0.85377
1.8771	1.06286
1.87677	0.86969
2.23761	0.946358
2.34691	1.16191
2.22186	0.921044
2.20462	0.928839
1.60033	0.946941
1.92147	0.993717
1.81922	0.955959
2.21166	1.00265
1.57108	0.989938
1.97936	0.971168
2.3209	0.936905
2.06577	0.8876
1.98606	0.937008
1.79877	1.16289
2.06216	1.02923
2.11657	0.903192
1.88476	0.845334
2.09151	0.967945
2.01015	0.822135
2.02088	1.0427
2.28832	1.07593
1.73226	0.910129
1.73871	0.869187
1.91218	1.0905
1.96295	0.87732
2.18073	1.05879
1.91992	0.914929
2.25302	0.938327
1.92802	0.973971
1.79121	0.948338
1.95097	0.973089
1.62386	1.09312
2.1069	1.02765
2.09446	1.0999
1.85579	1.13494
1.59615	1.03396
1.7448	1.11138
1.72271	1.14585
2.29717	1.11
2.27746	0.937309
2.20798	0.929044
1.61475	1.03819
1.9935	1.06008
1.84196	1.08619
1.79984	0.946271
1.68894	0.997003
1.7424	1.02317
1.97195	0.735958
2.10415	1.40707
1.76704	0.969663
2.50049	1.0774
2.40947	1.00175
1.75621	0.839595
2.46149	0.928266
2.05359	0.876321
1.89024	0.846668
2.20396	0.817983
1.88734	1.01507
2.07525	1.03988
1.94642	0.989997
1.63203	0.975506
1.85681	0.984957
1.82547	0.98241
2.24164	0.99302
1.91009	1.17877
1.89437	1.08952
1.80924	1.02971
2.12734	1.10932
1.84727	1.04783
1.87807	0.838572
2.30897	0.868064
1.64951	0.987395
1.92169	0.978846
1.9647	0.896105
1.77179	0.997798
1.66017	1.04338
1.78377	1.04501
2.04276	1.21368
2.21437	1.08708
2.60256	0.956456
1.87031	0.979598
1.65097	1.03016
1.98579	1.239
2.03496	0.991412
2.34201	0.968815
1.69116	0.981605
2.13529	0.875517
1.69656	0.996193
2.15332	0.935814
2.02736	1.13004
1.94845	1.08644
2.07998	0.832363
2.07553	0.974961
2.11227	0.897149
2.12824	1.09255
2.22941	0.780871
1.98455	0.951568
1.77931	1.07524
2.02941	0.909043
1.69003	0.94693
2.0354	1.08077
1.92464	0.918902
2.17211	0.856959
1.5717	0.98762
2.01956	0.580103
2.17206	0.907261
1.88281	1.05724
1.97141	0.962746
2.11711	0.954001
2.00784	0.940162
1.59265	0.932741
2.16716	0.966206
1.94291	1.01658
2.10389	0.960745
2.27178	1.1857
1.73967	0.864314
1.92154	0.84705
1.92342	0.965318
2.16103	1.10328
1.66113	1.01094
2.03781	1.11072
2.18357	0.89474
2.11881	0.770894
2.27285	0.95746
1.93138	0.994112
2.39299	0.922438
1.99847	1.106
1.92524	0.83964
1.63122	1.06126
1.93086	0.920133
2.31623	0.965705
1.77265	0.918043
1.70248	1.19745
1.74634	0.889238
1.66904	0.871482
2.40622	1.02086
1.79818	1.16858
1.62802	0.993677
2.25361	1.01693
2.64734	0.847882
2.36554	1.1787
2.27791	1.05598
1.89895	0.963717
2.12104	1.03656
2.01053	1.03247
1.79799	1.04144
2.25269	0.840455
1.91668	1.00038
1.88538	0.902457
2.18378	0.995696
2.12626	0.916634
2.30284	0.988404
2.1671	1.19912
2.08314	1.01976
1.89478	1.09629
1.88411	0.886934
1.97227	0.938745
2.08534	0.91219
1.91485	0.869962
2.12235	0.95938
1.9053	1.10095
2.67502	1.19524
1.69737	0.867425
1.81948	0.939827
2.25732	0.869193
2.45275	0.962901
2.36919	0.980662
1.84193	0.877997
2.29694	0.887768
1.95216	1.18555
1.83768	1.09329
1.70005	1.12638
2.09997	0.9556
2.42233	1.07266
2.05558	0.97151
1.80961	0.850119
1.7216	0.987157
1.90711	1.12723
1.94105	1.02647
2.16399	1.12572
2.25874	0.997387
1.89443	1.11526
2.39949	0.884136
1.88502	0.89388
2.23561	0.94199
2.26785	1.06748
1.88546	1.00794
2.07376	1.01954
2.1527	0.976619
1.90491	1.26295
1.70634	1.05863
2.251	1.18322
1.84194	1.03182
1.6796	0.930274
2.322	1.18358
1.57318	1.05779
1.66376	0.947573
2.07177	0.976518
2.22445	1.14936
2.12524	1.11977
2.22225	0.970903
1.88522	1.09874
