1.04023	0.947008
1.05849	0.801833
0.926426	1.06191
0.955906	1.11328
0.978328	0.914809
1.17595	1.24246
0.954474	1.1134
0.940309	1.02883
0.92902	0.892256
0.87411	1.07784
1.07959	0.641143
0.855648	1.19742
1.0392	0.865933
1.04687	1.24573
0.860186	1.28923
1.06281	0.819717
0.968226	1.03707
1.28921	0.985061
1.04151	1.06545
0.892424	1.1334
0.957437	0.874906
1.34581	0.96387
0.897552	1.25148
0.944593	1.10005
0.929387	1.31647
0.989688	1.07229
0.947482	0.990756
0.943757	0.706016
1.07092	0.512028
1.18902	0.774913
1.03563	0.968566
0.892005	0.876266
0.947674	1.20966
0.894025	1.10775
0.899092	1.0414
1.05766	0.621747
1.04085	1.00019
1.08727	1.17473
0.910918	0.938961
0.87665	0.890406
1.02717	0.868388
1.09489	1.23454
0.918487	1.23951
0.982214	1.32734
0.963499	1.00019
0.986364	0.677712
0.899983	0.745823
1.06325	0.987819
1.07808	1.2863
0.936236	1.01513
0.86546	0.969475
1.09719	0.955609
1.04456	1.33935
0.972096	0.920669
0.901649	1.17361
1.00145	0.767413
1.07945	1.00485
1.11375	1.12413
0.994094	1.20756
1.03664	1.0759
1.43361	0.929751
1.08273	0.940894
1.1827	0.871019
1.07536	0.778099
1.03932	1.08138
1.04876	0.19064
0.941463	1.25294
1.08415	0.545434
1.01415	0.954179
1.07047	1.23112
1.4959	0.895301
1.04624	0.710159
1.0688	1.05918
0.979483	1.14407
0.909451	1.10432
1.0769	0.843613
1.25371	1.07509
1.09842	0.880591
0.960672	1.2426
0.970537	0.80824
1.00225	1.03561
0.983416	0.793789
1.06256	0.827881
1.13165	0.79001
0.841426	0.924026
0.828067	0.682104
1.21612	1.19398
1.04206	0.462512
0.918334	0.887719
0.905343	0.666033
1.08251	1.14228
1.01397	1.26076
0.726521	1.29776
1.07062	1.22553
0.912402	1.02455
0.985211	1.06924
0.931114	0.951719
0.857816	0.621223
1.42807	0.855195
1.05986	0.590978
0.787761	0.894032
1.07944	0.89061
1.42999	0.952963
0.909776	1.20785
1.06223	0.882072
1.02412	0.910601
0.743244	1.15944
1.02116	1.1385
0.923577	1.16059
1.05609	1.32504
0.972258	0.802366
0.872277	1.14854
1.00734	1.17589
1.33549	0.943034
1.16069	1.14184
1.10521	0.544815
0.946943	0.39587
1.02995	1.27568
0.903256	1.34748
1.22397	1.184
1.4119	1.03873
0.963776	0.969668
0.999115	1.11474
0.781973	0.486892
0.88272	0.911564
0.901928	0.97967
1.42811	1.07185
0.983243	0.743207
1.0612	1.01679
1.08363	0.597676
1.21259	0.632588
0.986206	0.783392
0.927188	1.32906
0.865383	0.634719
1.11478	1.2791
1.17744	1.22528
1.30501	0.977988
0.847238	0.556898
0.958557	0.914585
0.939675	0.993067
0.843615	0.595644
1.49797	1.01376
0.829003	0.931243
1.47249	0.900761
0.893325	1.11987
0.979565	1.13888
1.07954	1.35655
1.02941	0.824254
1.01725	0.969142
0.919457	0.588987
1.01911	1.28657
0.90634	0.787945
0.932204	1.32141
1.06994	0.530388
1.066	0.661461
0.874188	0.648723
1.08266	1.22829
1.03157	1.18251
0.866545	0.741538
1.10722	0.631045
1.21117	0.920181
0.924714	0.910673
1.07832	1.14002
0.863598	0.23215
1.44732	0.889129
1.17592	1.13489
1.10283	0.760299
1.08703	0.885332
1.06223	1.14918
1.02373	1.31304
1.29446	1.01243
0.943686	0.955763
0.854394	1.16193
1.10606	1.01621
1.00452	0.979159
1.39928	1.0219
1.15711	1.20743
1.1049	0.966709
1.50627	0.861778
0.968722	1.32608
0.967144	0.649905
0.934984	0.567678
1.05477	1.07864
1.01862	0.720984
1.08509	0.970174
0.837458	0.795043
1.02193	1.13607
0.972813	1.01384
1.02966	1.22413
1.07328	1.26346
0.98945	0.87098
0.985755	0.92072
0.908272	1.23023
1.03594	0.648606
1.14684	1.0089
1.15677	0.984929
1.07447	1.02824
0.983958	1.01384
0.937748	0.753996
1.03468	0.822667
0.934578	1.2644
0.923776	0.553942
1.126	0.719706
1.38892	1.06446
0.98737	1.22311
1.20583	0.818263
1.16882	0.478199
1.0301	1.20826
0.831628	1.15209
0.873191	1.43057
1.22561	1.00576
1.13748	1.13632
1.09182	0.436652
1.22606	1.02183
1.03916	0.675609
0.961599	1.39216
1.37022	0.740508
1.00243	0.854005
0.983253	0.839067
0.778962	0.924207
1.01999	1.37113
0.839207	1.48358
1.2233	0.761863
0.854626	1.19857
0.879875	1.37682
0.949555	0.786236
0.876136	0.981963
0.969295	1.08962
1.07337	1.34469
1.11588	1.29865
0.924058	1.17571
0.951768	1.08157
0.939525	1.04134
1.0179	1.36933
1.09931	0.981675
0.805748	0.959144
0.799418	0.678849
1.23615	0.911118
0.905744	0.556395
1.16308	0.791285
0.871249	1.39352
1.07798	0.54568
0.989443	0.616485
1.01765	1.06488
0.868328	1.18328
0.851369	0.58145
0.895936	0.621482
0.851944	0.369589
1.05199	0.878184
1.04593	0.891988
1.19752	1.26906
1.06049	0.943146
1.1726	1.13493
0.975856	0.70693
1.27672	0.920042
0.970103	1.01648
0.936557	1.25124
0.812071	0.702413
1.2915	0.971913
1.03261	0.729345
1.19777	0.933597
1.02548	0.660027
1.01866	1.09819
0.678237	0.888393
0.952591	1.06305
1.01339	1.17218
1.03555	0.852282
1.03201	0.929739
0.988387	0.942196
0.937054	0.805832
1.50614	1.00599
1.20036	1.20923
0.958829	1.00232
1.48457	0.961432
0.886656	1.32848
0.845671	1.53021
1.4705	0.882037
0.993142	0.771108
1.05452	0.863954
1.01921	1.36612
1.00406	0.8162
1.12419	1.03439
0.985077	0.873645
0.908389	0.485923
1.14863	1.24478
0.958795	0.808521
1.01317	1.01779
1.1297	1.21495
1.04657	0.730376
1.00214	0.914361
0.954138	1.2184
0.928444	1.06951
0.922659	1.22222
0.942146	1.15906
0.880991	0.915915
1.02605	0.850234
1.04606	1.33091
0.952916	1.28645
0.913736	1.0915
1.19348	0.901609
1.00256	1.16584
0.953587	1.10118
1.34039	0.995804
0.998407	1.1738
0.848753	0.810046
1.00752	1.10111
1.09382	0.663257
1.04402	0.721707
0.910007	1.27868
0.921989	1.07613
0.971543	1.3571
1.07936	0.431238
1.04464	0.705765
1.03119	1.28541
0.926863	1.07119
0.98129	0.944802
1.14668	0.422102
1.04034	0.943951
1.14606	1.22232
0.89596	0.68821
0.899672	1.16341
1.04669	0.73135
0.946421	1.20255
1.07041	1.16138
0.735267	1.1823
0.994889	1.27837
1.06351	0.663549
1.04171	0.929658
0.950515	0.581817
1.01828	1.141
1.22035	1.04484
1.02857	0.962949
1.19264	1.01442
1.50166	0.840163
1.19949	0.595958
1.01977	0.819675
1.00717	0.913183
0.756027	1.03076
0.967964	0.407418
0.944868	0.806173
1.35195	1.09682
0.96828	1.44132
0.918277	0.856688
0.85766	0.878457
