1.51762	1.58136
1.37651	1.79484
1.81553	1.8527
1.31917	1.87413
1.82656	1.79693
1.15925	1.33864
1.63372	1.84451
1.39069	1.4923
1.5682	1.32732
1.84136	1.4499
1.60562	1.68012
1.51857	1.1224
1.44843	1.42165
1.59464	1.1718
1.29244	1.61074
1.53487	1.59948
1.4852	1.28388
1.4108	1.23637
1.39016	1.15682
1.24964	1.53628
1.43476	1.23318
1.31944	1.48927
1.65517	1.76566
1.35482	1.79441
1.24318	1.38037
1.43607	1.47833
1.47016	1.46874
1.51403	1.26255
1.43638	1.39058
1.55066	1.58963
1.49028	1.67262
1.58564	1.41835
1.23456	1.33372
1.74219	1.73538
1.42904	1.52553
1.35712	1.74658
1.65428	1.68966
1.65836	1.56179
1.41494	1.67163
1.41717	1.63671
1.55213	1.26167
1.68242	1.79964
1.20093	1.42217
1.81097	1.67929
1.36542	1.51776
1.36726	1.50464
1.32957	1.69674
1.59259	1.44084
1.64212	1.51308
1.6754	1.59115
0.924622	1.66421
1.80215	1.84881
1.48605	1.64152
1.61188	1.65251
1.07325	1.87578
1.68646	1.35903
1.43153	1.49896
1.70604	1.48791
1.6003	1.5006
1.03722	1.49679
1.32007	1.6106
1.34875	1.36263
1.61682	1.68689
1.55998	1.49275
1.52582	1.48165
1.30038	1.58116
1.25939	1.80869
1.74607	1.4494
1.42831	1.64359
1.42126	1.63907
1.65295	1.46872
1.25996	1.50914
1.50106	1.16796
1.50344	1.63403
1.61168	1.64024
1.41211	1.20121
1.22809	1.76895
1.63943	1.64694
1.49516	1.32222
1.53349	1.52711
1.56955	1.41297
1.43331	1.85085
1.66019	1.7321
1.01608	1.53949
1.27199	1.55073
1.49386	1.92807
1.50393	1.33863
1.52868	1.23562
1.3224	1.72804
1.70579	1.45371
1.58667	1.82723
1.41887	1.29164
1.61489	1.64591
1.4469	1.63631
1.62283	1.57554
0.813897	1.64273
1.57838	1.56078
1.37075	1.52517
1.56998	1.71482
1.72451	1.32324
1.69075	1.33942
1.6553	1.28002
1.72662	1.37805
1.84547	1.65487
1.43408	1.47728
1.43387	1.72725
1.48763	1.5822
1.3452	1.41973
1.44519	1.55013
1.64115	1.6032
1.40508	1.46818
1.74978	1.46237
1.60668	1.68102
1.54064	1.41839
1.65537	1.30795
1.73107	1.54867
1.11565	1.54046
1.6551	1.39134
1.2731	2.07257
1.63478	1.4879
1.53647	1.88107
1.8213	1.53674
1.54574	1.23522
1.47103	1.61844
1.62198	1.42103
1.43683	1.92836
1.4352	1.54439
1.00289	1.56318
1.7265	1.40658
1.47146	1.56026
1.60321	1.28066
1.61087	1.59985
1.50072	1.52314
1.67967	1.83391
1.3737	1.22562
1.52525	1.55484
1.51754	1.40788
1.60856	1.38597
1.52649	1.2261
1.20483	1.57101
1.135	1.37883
1.72128	1.64985
1.59849	1.79817
1.2569	1.48065
0.96932	1.49964
1.0498	1.54234
1.59661	1.44661
1.33402	1.35524
1.25761	1.4224
1.16252	1.71009
1.49373	1.68298
1.43324	1.61802
1.41968	1.57348
1.66003	1.74758
1.49246	1.56697
0.889869	1.64435
1.20742	1.76147
1.66322	1.45187
1.10854	1.50176
1.36079	1.40139
1.28699	1.37599
1.59164	1.40803
1.52068	1.04365
1.51194	1.27692
1.56223	1.88797
1.53081	1.91091
1.61635	1.59004
1.32434	1.92932
1.62846	1.68226
1.24728	1.81911
1.41374	1.59273
1.65151	1.24287
1.50219	1.54919
1.07004	1.46887
1.49955	1.26849
1.74849	1.58161
1.25415	1.45772
1.31652	1.38498
1.4477	1.7886
1.59132	1.72066
1.35418	1.77187
1.88229	1.71332
1.2539	1.46719
1.99361	1.55484
1.60663	1.60309
1.47292	1.57667
1.16542	1.58743
1.54059	1.61623
1.44316	1.7936
0.988302	1.6889
1.49424	1.38566
1.25956	1.34936
1.01799	1.6058
1.58573	1.26412
1.6351	1.25101
1.89673	1.52073
1.43881	1.62384
1.56087	1.47731
1.60447	1.79292
1.34842	1.60347
1.70084	1.72614
1.54806	1.43704
1.59976	1.12071
1.07965	1.51258
0.974408	1.65818
1.61149	1.60154
1.51432	1.41245
1.47812	1.68882
1.56148	1.98034
1.31291	1.4622
1.49113	1.66903
1.68664	1.39145
0.972992	1.74892
1.37199	1.76384
1.57254	1.82715
1.526	1.31574
1.54428	1.60537
1.66479	1.74578
1.70269	1.79801
1.10021	1.43264
1.19387	1.41249
1.56707	1.54841
1.55062	1.21571
1.21468	1.39428
